Municipality code,Municipality,Population2016,Population2017,Population2018,Cases2016,Cases2017,Cases2018,Age0-4(%),Age5-14(%),Age15-29(%),Age>30(%),AfrocolombianPopulation(%),IndianPopulation(%),PeoplewithDisabilities(%),Peoplewhocannotreadorwrite(%),Secondary/HigherEducation(%),Employedpopulation(%),Unemployedpopulation(%),Peopledoinghousework(%),Retiredpeople(%),Men(%),Women(%),Householdswithoutwateraccess(%),Householdswithoutinternetaccess(%),Buildingstratification1(%),Buildingstratification2(%),Buildingstratification3(%),Buildingstratification4(%),Buildingstratification5(%),Buildingstratification6(%),NumberofhospitalsperKm2,NumberofhousesperKm2,Código Municipio,Longitud,Latitud,2016_dengue,2017_dengue,2018_dengue,2016_temp,2017_temp,2018_temp,2016_precip,2017_precip,2018_precip,strata
47189,Ciénaga,115667,117133,120071,20,4,48,8.98,19.42,27.55,44.05,4.41,1.98,4.44,7.57,55.54,30.62,7.25,18.19,1.6,49.65,50.35,15.75,74.25,50.8481,20.955,6.1234,0.1056,0.0186,0.0155,0.017108,15.582781,47189,-74.13808899294445,10.928953060744444,0.38461538461538464,0.09433962264150944,0.9215686274509803,20.764061927795428,20.206712563832607,20.04086307684581,140.1619678040347,145.53481732805582,134.20156356692326,2
47205,Concordia,10339,10326,10505,0,1,1,7.04,19.57,20.59,52.79,0.51,0.13,3.84,17.57,38.27,26.02,4.54,24.28,0.3,52.83,47.17,12.9,72.88,80.709,0.1597,0.0,0.1278,0.0,0.0,0.009091,23.481818,47205,-74.80835861775,10.246661272975,0.0,0.018867924528301886,0.0196078431372549,29.217019160588567,28.660639444986973,28.483599265416455,94.30157749851558,101.56886409719789,91.75079900026316,0
47245,El Banco,63151,63844,65457,67,5,7,9.61,21.28,25.99,43.12,35.38,0.17,11.79,11.52,45.91,31.46,5.61,18.0,0.51,50.5,49.5,37.32,76.28,70.5412,8.5961,1.3636,0.0721,0.03,0.0,0.02451,17.150735,47245,-74.01351164202174,9.10529944713739,1.2884615384615385,0.09433962264150944,0.13725490196078433,29.57148385047911,28.972171306610107,28.788750886917096,136.31677736838665,152.15517886479688,152.81898621718076,2
47258,El Piñón,21868,22022,22530,2,0,0,8.54,19.12,23.88,48.46,36.86,0.09,6.68,15.71,39.51,29.61,7.44,20.84,0.19,52.19,47.81,21.75,80.48,76.9849,0.2412,0.0201,0.0402,0.0201,0.0201,0.003442,7.149742,47258,-74.68630435700001,10.35195027743846,0.038461538461538464,0.0,0.0,29.287471691767383,28.728379249572743,28.550470987955734,93.02112484971677,98.08406351010001,90.19602770606667,0
47268,El Retén,18957,19179,19697,2,0,53,9.81,22.95,28.34,38.9,26.46,0.21,2.78,14.23,46.46,25.02,6.86,19.6,0.28,51.32,48.68,14.49,82.87,81.527,0.6054,0.1757,0.0586,0.0,0.0,0.00365,15.912409,47268,-74.29545170474444,10.62450845568889,0.038461538461538464,0.0,1.0392156862745099,29.133152325948085,28.55774013201395,28.394762833913173,92.04124620556833,90.94447433948521,87.27663818250096,0
47288,Fundación,63120,64411,66433,102,4,631,9.5,21.91,26.68,41.91,3.11,8.65,3.5,10.44,49.95,30.47,4.05,20.31,0.69,49.29,50.71,11.94,65.86,59.2908,13.3361,2.3273,0.0837,0.0157,0.0052,0.022556,17.172932,47288,-74.05269338758,10.44616262498,1.9615384615384615,0.07547169811320754,12.372549019607844,22.44775748252869,21.885937452316295,21.691507458686832,132.12221435705823,142.22498901685074,133.14672611157096,2
47318,Guamal,26729,26480,26620,35,15,6,9.07,21.82,21.94,47.17,0.34,0.02,5.73,13.61,43.54,26.68,4.63,24.76,0.66,51.85,48.15,30.15,80.81,73.8823,4.6406,0.1415,0.1415,0.0,0.0,0.00361,10.929603,47318,-74.17727852162272,9.230264267759544,0.6730769230769231,0.2830188679245283,0.11764705882352941,29.274727423985798,28.663276433944706,28.498779773712148,121.23539968331664,136.83124947547913,136.0977964401245,1
47460,Nueva Granada,19018,19196,19663,0,0,75,9.72,23.97,25.37,40.94,0.27,0.03,1.45,14.38,36.84,32.08,1.82,21.89,0.18,52.22,47.78,60.6,83.81,72.0294,1.2299,0.0198,0.0,0.0198,0.0,0.001786,3.888393,47460,-74.3604639043125,9.71357174078125,0.0,0.018867924528301886,1.4509803921568627,28.978231827418014,28.359373251597102,28.18821422259013,99.40329011281331,113.28455539544423,107.22132368882495,0
47541,Pedraza,9038,9066,9196,1,0,0,8.81,21.17,22.72,47.3,42.56,0.04,0.53,13.85,39.79,27.69,6.1,20.15,0.29,52.41,47.59,16.49,78.57,77.2653,0.2857,0.0816,0.0,0.0,0.0,0.000589,1.144287,47541,-74.85934643518,10.13162620664,0.019230769230769232,0.0,0.0,29.154266754786175,28.59189740816753,28.42206223805746,93.07045113046962,101.58096620440485,94.46556015809374,0
47545,Pijiño del Carmen,11889,11888,12093,2,0,2,10.66,24.05,24.62,40.66,0.75,0.25,6.66,10.96,44.42,25.37,3.72,20.95,0.12,51.83,48.17,21.99,73.24,54.3133,0.6243,0.4257,0.0284,0.0,0.0284,0.001901,5.0551330000000005,47545,-74.258818550825,9.45368084476625,0.038461538461538464,0.0,0.0392156862745098,29.12733594576518,28.514250199000045,28.339647452036534,111.85841129223508,125.62852283318841,122.00554335117336,1
47551,Pivijay,37951,37260,37341,9,5,11,8.54,19.68,23.73,48.06,0.35,0.06,8.86,13.35,43.7,31.87,5.11,21.44,0.54,51.1,48.9,32.97,71.42,53.2021,7.9768,1.2211,0.0351,0.0088,0.0176,0.003667,5.542176,47551,-74.45524342681666,10.4051800123,0.17307692307692307,0.09433962264150944,0.21568627450980393,29.139841477076207,28.57167760531108,28.38777987162273,91.08855197827019,98.56872546672822,88.91812763611482,0
47555,Plato,59847,60427,61766,17,0,18,9.31,21.37,25.83,43.5,12.71,0.16,2.7,13.87,45.14,35.02,4.64,17.39,0.44,51.17,48.83,19.71,76.77,61.1612,12.7382,2.0662,0.0257,0.0,0.0,0.007314,9.301197,47555,-74.68304384960769,9.73052944758923,0.3269230769230769,0.0,0.35294117647058826,28.921634833017986,28.330546696980786,28.171938498814892,96.58761924505238,109.36059727271396,104.37013069788615,0
47605,Remolino,11040,11166,11445,1,0,0,8.57,18.73,25.6,47.1,0.1,0.0,1.03,14.26,43.05,34.92,3.66,24.06,0.71,52.04,47.96,5.64,70.23,64.384,0.1032,0.0,0.0,0.0,0.0,0.001637,3.482815,47605,-74.644155408025,10.606412729575,0.019230769230769232,0.0,0.0,29.20026580492655,28.62945461273192,28.466650327046704,89.71038087705772,88.4195326194167,85.03490186234325,0
47660,Sabanas de San Ángel,15582,15448,15644,4,0,44,10.26,23.92,23.77,42.05,2.34,8.36,1.51,18.26,34.49,30.64,3.07,21.61,0.14,53.73,46.27,35.01,67.45,56.1272,1.9177,0.0234,0.0468,0.0,0.0,0.001674,2.844351,47660,-74.28954397298182,10.110838052874543,0.07692307692307693,0.0,0.8627450980392157,28.655246973037723,28.072492599487322,27.872217257817592,99.02804003159213,112.54993132750197,102.65837834278751,0
47675,Salamina,10480,10535,10733,0,0,1,7.79,17.34,25.12,49.75,0.43,0.09,10.63,11.43,43.88,27.53,7.79,23.59,0.54,50.91,49.09,6.93,60.09,77.0157,4.0482,0.2342,0.1004,0.0,0.0,0.011429,14.474286,47675,-74.7141396657,10.50060424668,0.0,0.0,0.0196078431372549,29.36162630716959,28.79800550142922,28.629675149917603,90.34502835075057,95.4778804580369,87.79262133439386,0
47692,San Sebastián de Buenavista,19580,19359,19523,86,43,2,9.64,21.75,23.07,45.54,0.27,0.08,4.07,11.24,44.3,21.65,10.65,21.52,0.1,51.42,48.58,29.58,81.1,78.2997,0.9285,0.0728,0.0182,0.0,0.0,0.007264,11.179177,47692,-74.26051617506,9.291027041535331,1.6538461538461537,0.8113207547169812,0.0392156862745098,29.122344891230266,28.507956981658946,28.34235318501791,111.1707067886988,125.0734519958496,123.96977492173521,1
47703,San Zenón,11454,11474,11681,22,0,4,10.46,24.17,24.58,40.79,0.35,0.11,5.36,11.92,41.18,28.24,4.26,20.96,0.18,51.41,48.59,16.17,75.93,76.6753,0.4554,0.0,0.0325,0.0,0.0,0.004202,10.806723,47703,-74.39642487992727,9.283517910699093,0.4230769230769231,0.0,0.0784313725490196,28.860318183898926,28.25200676918031,28.095127423604353,121.35322020451231,134.74045324325553,135.18670594692236,1
47707,Santa Ana,25632,25432,25438,16,2,2,9.56,22.42,24.79,43.22,12.39,0.14,3.79,10.89,46.36,30.94,4.22,19.61,0.36,51.9,48.1,22.89,83.47,63.2608,4.1315,0.1629,0.0592,0.0,0.0148,0.003571,5.184821,47707,-74.54669166096001,9.372435589544,0.3076923076923077,0.03773584905660377,0.0392156862745098,28.975389003753673,28.369725306828812,28.208635807037357,102.93861649433791,116.87234139442454,114.11603689193714,1
47720,Santa Bárbara de Pinto,10210,10323,10575,1,1,0,8.55,22.56,24.32,44.57,4.15,0.09,5.58,13.71,42.31,29.15,3.69,24.4,0.37,51.54,48.46,16.72,75.12,61.1954,0.3944,0.0,0.0607,0.0,0.0,0.002012,5.064386,47720,-74.66228162388333,9.496605595711667,0.019230769230769232,0.018867924528301886,0.0,29.056803226470933,28.465924263000492,28.309494177500426,93.84523061911266,107.25029091040301,104.37022352218627,0
47745,Sitionuevo,26330,26530,27128,3,0,5,9.21,21.39,26.71,42.68,0.11,0.02,4.23,16.36,40.26,20.57,15.13,21.19,0.2,52.0,48.0,48.83,89.75,82.7684,0.2365,0.0315,0.0158,0.0,0.0,0.00611,12.12831,47745,-74.7261281837,10.8628041386,0.057692307692307696,0.0,0.09803921568627451,29.206517060597744,28.636226177215576,28.480135520299285,81.21721003204588,80.15932254493235,76.73444678882764,0
47798,Tenerife,13512,13286,13236,2,1,5,8.73,21.5,24.59,45.19,4.72,0.07,6.92,13.55,44.14,30.17,3.5,23.29,0.46,53.09,46.91,28.77,73.24,62.7037,0.5092,0.1527,0.0,0.0255,0.0,0.004158,6.336798,47798,-74.80036256782,9.923796023848,0.038461538461538464,0.018867924528301886,0.09803921568627451,29.09197918574016,28.520799001057934,28.358689785003666,96.05660434563957,108.03159173329668,102.40201574563974,0
47960,Zapayán,9612,9684,9895,0,0,4,8.1,23.36,25.2,43.34,0.21,0.01,8.33,15.4,37.89,30.84,2.06,22.01,0.03,52.85,47.15,19.67,79.96,73.2649,0.0821,0.0821,0.0411,0.0,0.0,0.005666,5.597734,47960,-74.69097508325714,10.165759765014286,0.0,0.0,0.0784313725490196,29.25974464416503,28.695509036382035,28.52098631858824,95.39618453383446,104.86892510453856,96.12726720174162,0
47980,Zona Bananera,67377,67523,68722,6,3,18,10.22,22.49,28.15,39.15,44.37,0.45,3.6,10.48,45.99,31.23,2.49,21.94,1.12,50.99,49.01,46.35,88.13,88.0559,0.5566,0.0888,0.0651,0.0118,0.0,0.004484,34.475336,47980,-74.17312372760357,10.797155243039288,0.11538461538461539,0.05660377358490566,0.35294117647058826,29.042789220809937,28.4724760055542,28.31876564025879,99.0695588688056,94.69490905602778,91.80002477020031,0
50001,Villavicencio,512787,521409,531275,1320,556,2276,6.82,15.8,26.75,50.63,0.93,0.36,4.33,3.22,62.3,40.08,5.75,12.71,2.77,49.33,50.67,5.99,36.51,21.672,21.0672,27.9166,3.6941,1.5769,0.4983,0.173648,111.006093,50001,-73.59888464135001,4.099416481717778,25.384615384615383,10.81132075471698,44.294117647058826,26.697372674942017,26.054346005121882,26.020253340403244,225.40835110346472,216.03396940231323,276.03697792689,3
50006,Acacías,80221,84253,88023,297,148,628,7.23,16.2,26.31,50.26,1.1,0.18,5.59,3.85,57.88,36.75,5.99,14.32,2.04,52.07,47.93,6.5,54.97,20.5859,41.5326,14.4084,1.6889,0.0771,0.0385,0.010724,20.457551,50006,-73.6406656299143,3.93444081924,5.711538461538462,2.830188679245283,12.27450980392157,26.589301268259675,25.953103144963578,25.92569454511006,219.5171106656392,211.23695023854566,268.95357704162603,3
50110,Barranca de Upía,5516,6018,6440,17,2,96,8.96,20.97,29.01,41.05,0.35,0.05,4.84,6.16,48.87,36.16,4.0,17.94,0.62,50.5,49.5,16.46,64.82,55.3,17.5462,0.9472,0.0902,0.0,0.2255,0.0,5.7047620000000006,50110,-72.99590654045,4.59954167309,0.3269230769230769,0.03773584905660377,1.8823529411764706,27.67930960655214,27.029157400131236,26.968053817749038,201.50604581832877,189.03377437591556,256.85407360394805,3
50124,Cabuyaro,5707,5908,6062,5,9,12,8.69,18.46,26.12,46.72,3.24,2.08,7.07,7.81,47.46,36.51,5.49,16.0,0.35,55.14,44.86,16.46,61.15,54.0468,10.5216,0.2698,0.045,0.0,0.0,0.0,1.835973,50124,-72.8778393332,4.343372746135,0.09615384615384616,0.16981132075471697,0.23529411764705882,27.792430877685543,27.121532599131275,27.064045667648315,205.74272187550866,193.96843783060703,258.2250537872313,3
50150,Castilla La Nueva,11696,12945,14300,87,26,80,7.99,17.74,29.23,45.04,0.68,0.22,5.47,4.49,54.3,36.05,8.78,16.45,0.55,51.84,48.16,8.84,71.93,33.7427,34.6583,11.7017,0.335,0.0,0.0,0.0019879999999999,7.727633999999999,50150,-73.5310526531,3.7997740303966654,1.6730769230769231,0.49056603773584906,1.5686274509803921,26.910301446914673,26.27583956718445,26.252944628397625,203.88457075754795,195.8649649620056,249.19460137685147,3
50223,Cubarral,6875,6875,6963,7,5,15,6.6,18.06,24.38,50.95,1.18,0.17,10.32,5.36,50.24,38.11,3.67,15.96,2.4,50.46,49.54,10.26,60.37,43.0516,22.0639,1.8677,0.0633,0.0,0.0,0.000765,1.736239,50223,-73.8469983129,3.7860711324,0.1346153846153846,0.09433962264150944,0.29411764705882354,15.387879848480237,14.759364247322102,14.739008585611977,124.5114593505859,122.12936655680346,148.0056732495625,1
50226,Cumaral,22306,22464,22831,48,8,71,7.28,17.63,26.86,48.22,1.5,0.1,5.96,5.3,53.87,38.67,5.41,14.89,2.43,49.71,50.29,18.03,63.19,22.3535,42.6075,10.1584,0.176,0.0754,0.0126,0.0017239999999999,10.813793,50226,-73.39457620303999,4.248988847222,0.9230769230769231,0.1509433962264151,1.392156862745098,27.099477767944336,26.44505087534586,26.407615900039662,220.41437435150144,211.6267538070679,275.6793572107952,3
50245,El Calvario,2296,1975,1776,0,0,1,5.59,22.1,23.17,49.14,0.76,0.06,14.41,3.05,49.59,28.06,7.68,16.38,0.89,54.98,45.02,17.37,58.81,35.6079,18.8586,1.6129,0.0,0.0,0.0,0.0,2.57,50245,-73.70410202413333,4.351190277643333,0.0,0.0,0.0196078431372549,18.27910737196604,17.64838552474976,17.60175637404124,129.97488244374594,124.15997648239134,157.3757568995159,2
50251,El Castillo,8312,8172,7977,46,59,16,7.41,20.04,24.43,48.13,0.32,0.04,6.14,8.4,39.84,36.69,3.93,20.54,0.5,52.58,47.42,28.06,74.12,42.431,22.2899,0.1604,0.0321,0.0321,0.0,0.0,3.438672,50251,-73.85702926475,3.5993116829775,0.8846153846153846,1.1132075471698113,0.3137254901960784,25.666299978892017,25.041487693786618,25.037176609039296,197.87210400899258,197.539810816447,240.3062318166097,3
50270,El Dorado,3781,3807,3888,12,17,3,6.81,18.55,24.6,50.04,1.46,0.46,8.71,6.73,48.09,35.66,3.16,22.22,0.46,51.31,48.69,10.68,68.68,57.8153,12.0097,1.1467,0.0604,0.0,0.0,0.0086959999999999,11.06087,50270,-73.8154899279,3.7148353136866663,0.23076923076923078,0.32075471698113206,0.058823529411764705,26.035289764404297,25.407815694808974,25.396097024281815,212.47408739725742,208.74644724527994,259.08448743820196,3
50287,Fuente de Oro,11934,11943,12129,24,32,46,7.27,18.79,25.28,48.67,0.6,0.07,9.53,8.29,45.47,37.8,3.49,19.91,0.58,51.33,48.67,33.37,69.05,31.1561,38.6269,2.5459,0.0417,0.0835,0.0,0.003185,5.8391720000000005,50287,-73.55587311423334,3.369382890031111,0.46153846153846156,0.6226415094339622,0.8823529411764706,27.245273907979325,26.624744494756076,26.62495446205141,177.8421344757081,171.46439123153695,215.3817335764569,3
50313,Granada,66384,67556,68876,140,44,257,7.7,18.55,26.38,47.37,1.01,0.22,4.32,5.33,50.85,39.67,3.74,15.76,1.2,49.23,50.77,33.89,58.25,28.1877,34.5699,8.536,0.6011,0.0378,0.0069,0.022857,62.248571,50313,-73.76360190842857,3.47723708925,2.6923076923076925,0.8301886792452831,5.03921568627451,26.95372311274211,26.330155372619632,26.334929784139003,188.94374783833817,183.6248857180278,227.41096194585165,3
50318,Guamal,13497,13797,14119,35,16,149,7.35,17.03,25.15,50.47,0.46,0.09,8.1,4.38,56.57,39.21,6.79,15.91,1.61,49.9,50.1,3.44,67.57,28.7388,41.7806,8.5709,0.2343,0.1757,0.039,0.002548,5.403822,50318,-73.75995129595,3.848126255165,0.6730769230769231,0.3018867924528302,2.9215686274509802,16.262644847234082,15.632393081982926,15.606828769048052,129.2025718688965,127.44792429606116,155.71575133005777,2
50325,Mapiripán,6726,6827,7007,9,0,14,13.45,22.48,24.5,39.56,1.33,27.63,3.28,11.66,28.74,28.6,3.56,19.58,0.23,54.21,45.79,54.19,77.97,26.3524,3.3747,0.0496,0.0,0.0,0.0,8.8e-05,0.151316,50325,-72.1155347988,3.111934770777,0.17307692307692307,0.0,0.27450980392156865,28.20578098297119,27.59987847010295,27.57750407854716,198.43796571095788,168.92717123031622,223.6897106170654,3
50330,Mesetas,10555,10839,11159,5,2,14,7.87,19.71,24.76,47.67,0.96,5.88,8.48,9.19,37.17,37.82,2.87,20.57,0.05,53.05,46.95,31.71,72.11,47.5484,12.3707,0.4049,0.0675,0.0225,0.0,0.0,1.720707,50330,-74.17817795402499,3.2452654554875,0.09615384615384616,0.03773584905660377,0.27450980392156865,22.79156462351482,22.183202664057415,22.22269185384115,172.43585332234701,171.37672201792395,209.76348034540806,3
50350,La Macarena,23092,25417,26890,83,20,63,9.6,23.35,27.38,39.67,0.49,3.87,6.16,8.12,33.75,27.51,2.77,29.13,0.13,53.87,46.13,63.96,71.86,18.9332,3.7537,0.1317,0.011,0.0,0.0,8.9e-05,0.622139,50350,-74.21028615924666,2.135950655684,1.5961538461538463,0.37735849056603776,1.2352941176470589,26.573768456776932,26.01879858970643,26.06252670288086,162.16467889149985,156.17970879872647,187.2740240097045,2
50370,Uribe,9102,9114,9284,9,1,18,7.79,21.44,29.78,40.99,0.28,4.83,4.67,9.23,30.37,33.21,2.51,20.11,0.11,56.46,43.54,63.95,77.4,32.1394,3.6145,0.0326,0.0326,0.0326,0.0,0.0,0.414113,50370,-74.27408372886667,3.11157962044,0.17307692307692307,0.018867924528301886,0.35294117647058826,25.98320992787677,25.381712595621735,25.4307360649109,147.26573499043798,151.85599772135416,178.92359415690098,2
50400,Lejanías,12234,11792,11463,31,9,9,7.52,19.33,24.19,48.97,0.41,0.85,9.03,8.27,39.08,37.46,2.49,20.92,0.16,51.93,48.07,24.38,79.59,44.3846,26.2821,1.0,0.0513,0.0,0.0,0.0,3.827465,50400,-73.99127333396666,3.5183780638766664,0.5961538461538461,0.16981132075471697,0.17647058823529413,20.306608676910383,19.684545914332073,19.68399596214294,149.61410395304355,149.87674554189047,181.72162723541248,2
50450,Puerto Concordia,7989,8164,8390,9,4,26,9.0,23.27,23.76,43.96,1.71,7.19,5.21,10.54,36.61,31.78,4.09,19.03,0.14,53.83,46.17,49.71,74.13,42.4792,1.5995,0.0308,0.0308,0.0308,0.0,0.0,1.968413,50450,-72.7184979031,2.725184695625,0.17307692307692307,0.07547169811320754,0.5098039215686274,28.574874639511105,27.991816202799487,28.00093094507854,194.00426054000857,176.585552851359,226.86154365539554,3
50568,Puerto Gaitán,33585,38592,41513,63,31,33,11.6,21.88,29.61,36.91,0.93,30.67,4.15,8.22,42.76,29.22,6.03,16.6,0.2,53.55,46.45,44.23,71.46,29.3262,22.2093,1.7019,0.1238,0.0464,0.1083,0.0004,0.5998060000000001,50568,-71.54078653666666,4.33028419241,1.2115384615384615,0.5849056603773585,0.6470588235294118,27.919931968053174,27.301934162775684,27.218514045079544,184.61485147476193,154.71596165498104,214.35174695650736,3
50573,Puerto López,32222,30815,30399,100,124,223,8.05,19.57,25.99,46.39,0.81,4.63,4.61,6.63,49.61,34.99,6.75,19.14,0.69,50.92,49.08,16.37,68.68,40.7937,25.2575,2.8853,0.435,0.2752,0.0621,0.000593,1.289911,50573,-72.91797541538182,4.118368864475455,1.9230769230769231,2.3962264150943398,4.313725490196078,27.76663374900819,27.09443283081055,27.0298352241516,183.01779047648117,166.41069229443872,231.12653295199084,3
50577,Puerto Lleras,11133,10554,10423,11,3,8,8.03,19.71,25.46,46.8,0.57,0.65,5.79,7.96,41.07,38.21,5.25,17.6,0.37,54.01,45.99,49.36,64.27,25.8533,17.9375,1.4766,0.3147,0.0726,0.1695,0.0,1.172614,50577,-73.26500911124286,3.1725800237142856,0.21153846153846154,0.05660377358490566,0.1568627450980392,27.6145847638448,27.00738000869751,27.00073925654095,195.2764593760173,186.44254382451365,234.4385177294414,3
50590,Puerto Rico,12433,12722,13061,41,11,109,8.04,20.27,25.16,46.53,2.37,0.15,11.74,8.86,37.0,40.58,2.13,17.57,0.23,54.77,45.23,49.52,68.15,30.9592,6.6857,0.9307,0.038,0.019,0.0,0.000291,1.120665,50590,-73.10147976975,2.858030449261667,0.7884615384615384,0.20754716981132076,2.1372549019607843,27.990627288818345,27.37161644299823,27.405022223790493,178.09777164459226,166.5314846833547,210.43787034352633,3
50606,Restrepo,17464,17845,18268,25,27,48,6.96,16.74,24.96,51.33,0.41,0.13,6.55,3.67,59.83,40.18,5.12,14.42,3.52,50.23,49.77,11.64,49.86,19.3774,25.9657,18.3648,1.7502,0.7376,0.125,0.004608,12.506912,50606,-73.5646064827,4.26072972714,0.4807692307692308,0.5283018867924528,0.9215686274509803,26.383789221445724,25.740473111470532,25.703124999999996,232.58391348520922,222.22103309631345,283.17111412684125,3
50680,San Carlos de Guaroa,10943,11718,12296,32,19,177,9.0,20.27,27.26,43.48,2.34,0.31,5.35,5.58,46.64,38.25,4.6,17.36,0.68,52.91,47.09,13.37,66.13,54.0374,19.9589,0.4106,0.1141,0.1141,0.0,0.001233,4.316893,50680,-73.2291548255,3.84397161221,0.6153846153846154,0.3584905660377358,3.4705882352941178,27.257761637369782,26.616413195927937,26.58904782931012,192.09222110112515,182.6739617983499,236.72619597117102,3
50683,San Juan de Arama,9354,9244,9118,9,8,24,6.54,18.21,26.84,48.41,0.45,0.08,10.08,7.66,41.3,36.02,4.09,20.27,0.5,53.29,46.71,33.54,71.96,33.0699,32.748000000000005,0.6146,0.0,0.0,0.0585,0.0,2.319862,50683,-73.86696693971429,3.3433043285842854,0.17307692307692307,0.1509433962264151,0.47058823529411764,26.91939075787864,26.299729188283276,26.317524512608856,195.99162260691313,194.98579963048303,241.1811192830403,3
50686,San Juanito,1692,1434,1307,1,0,0,8.18,20.54,28.2,43.08,0.26,0.7,14.71,3.05,44.3,28.55,1.57,26.63,0.78,52.22,47.78,26.37,61.54,34.7253,28.7912,0.2198,0.0,0.0,0.0,0.0,2.166667,50686,-73.68727691375,4.43708261269,0.019230769230769232,0.0,0.0,16.380486488342285,15.751573006312052,15.700111746788027,136.9960640271504,136.22951968510938,168.08236360549932,2
50689,San Martín,28087,27075,26707,55,50,65,7.19,18.57,24.81,49.43,0.75,0.39,4.2,5.4,51.96,36.08,5.61,17.1,1.99,49.48,50.52,15.51,69.07,15.8618,41.9694,11.8852,0.3988,0.1661,0.0111,0.000336,1.196174,50689,-73.64119628736667,3.7096968121366665,1.0576923076923077,0.9433962264150944,1.2745098039215685,27.9445281823476,27.306152582168593,27.264515002568572,184.36684401830027,167.04559771219877,226.59016537666318,3
50711,Vistahermosa,16827,17279,17778,34,26,38,7.26,20.77,24.44,47.53,1.38,0.15,11.4,9.79,36.93,40.13,3.7,17.56,0.36,53.25,46.75,33.42,68.55,32.126999999999995,14.7316,0.2287,0.0,0.0,0.0,0.000245,1.347698,50711,-73.79797017622857,3.03081929622,0.6538461538461539,0.5094339622641509,0.7254901960784313,27.211220741271983,26.609506527582806,26.658833662668854,164.33265574773154,159.85063441594443,196.44662507375074,3
